dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9301389877212373,0.8424124513618677,0.433852140077821,0.01
mt,0.7395579938926556,0.5071942446043165,0.05755395683453238,0.01
mts,0.8551867440993127,0.791970802919708,0.24817518248175183,0.01
toolace,0.7490890838786437,0.5640243902439024,0.036585365853658534,0.01
mean,0.8184932023979623,0.6764004722824487,0.19404166131194095,0.01
