dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9292438189828763,0.7957198443579766,0.4085603112840467,0.01
mt,0.7908752134982662,0.5107913669064749,0.10071942446043165,0.01
mts,0.8556396185198999,0.791970802919708,0.20437956204379562,0.01
toolace,0.7409837894110649,0.5396341463414634,0.042682926829268296,0.01
mean,0.8291856101030268,0.6595290401314057,0.18908555615438558,0.01
