dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8552173386425229,0.7976653696498055,0.29571984435797666,0.01
b,0.695590290357642,0.5,0.0,0.01
c,0.9007672225478183,0.7043795620437956,0.21897810218978103,0.01
d,0.7530673706127304,0.7073170731707317,0.07926829268292683,0.01
mean,0.8011605555401784,0.6773405012160831,0.14849155980767112,0.01
