dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8861432421384123,0.8025291828793775,0.36964980544747084,0.01
b,0.6909321463692355,0.5071942446043165,0.05755395683453238,0.01
c,0.8784431775800522,0.7007299270072993,0.15328467153284672,0.01
d,0.7453338786436645,0.6463414634146342,0.06097560975609756,0.01
mean,0.8002131111828411,0.6641987044764068,0.1603660108927369,0.01
