dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9178980756710927,0.806420233463035,0.36964980544747084,0.01
mt,0.7956886289529528,0.5071942446043165,0.0,0.01
mts,0.8873941073045981,0.8029197080291971,0.19708029197080293,0.01
toolace,0.7428056216537776,0.5548780487804879,0.024390243902439025,0.01
mean,0.8359466083956053,0.667853058719259,0.1477800853301782,0.01
