dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.857507305182516,0.7957198443579766,0.2782101167315175,0.01
b,0.6830391801666581,0.5,0.0,0.01
c,0.9121423624060953,0.6423357664233577,0.39416058394160586,0.01
d,0.750817965496728,0.6920731707317073,0.054878048780487805,0.01
mean,0.8008767033129993,0.6575321953782604,0.18181218736340282,0.01
