dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9392591106602675,0.8501945525291829,0.4571984435797665,0.01
mt,0.7829046115625486,0.5071942446043165,0.07194244604316546,0.01
mts,0.8804411529649955,0.7956204379562044,0.17518248175182483,0.01
toolace,0.7426011302795954,0.600609756097561,0.03048780487804878,0.01
mean,0.8363015013668518,0.6884047477968163,0.1837027940632014,0.01
