dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.8961717815561175,0.7869649805447471,0.23735408560311283,0.01
mt,0.708012007660059,0.5,0.06474820143884892,0.01
mts,0.8658958921626085,0.6934306569343066,0.22627737226277372,0.01
toolace,0.7297739440809041,0.6524390243902439,0.06707317073170732,0.01
mean,0.7999634063649224,0.6582086654673244,0.1488632075091107,0.01
