dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8798922012445305,0.7976653696498055,0.3735408560311284,0.01
b,0.7309145489363904,0.5035971223021583,0.0,0.01
c,0.8948265757365869,0.656934306569343,0.24817518248175183,0.01
d,0.7695010410469958,0.698170731707317,0.06097560975609756,0.01
mean,0.8187835917411259,0.664091882557156,0.17067291206724444,0.01
