dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8977425850504929,0.8132295719844358,0.37937743190661477,0.01
b,0.7500646964442834,0.5,0.07194244604316546,0.01
c,0.9074271404976291,0.7116788321167883,0.21897810218978103,0.01
d,0.7598713563355146,0.6890243902439024,0.10975609756097561,0.01
mean,0.8287764445819799,0.6784831985862816,0.1950135194251342,0.01
