dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9253111326439462,0.8015564202334631,0.33073929961089493,0.01
mt,0.7682314579990683,0.5107913669064749,0.10071942446043165,0.01
mts,0.84295913474346,0.7627737226277372,0.1678832116788321,0.01
toolace,0.7397010707911957,0.5365853658536586,0.03048780487804878,0.01
mean,0.8190506990444175,0.6529267189053335,0.15745743515705188,0.01
