dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9201180184408546,0.7587548638132295,0.3346303501945525,0.01
mt,0.7267222193468248,0.5935251798561151,0.04316546762589928,0.01
mts,0.8883797751611701,0.8102189781021898,0.11678832116788321,0.01
toolace,0.7443114217727543,0.5335365853658537,0.07317073170731707,0.01
mean,0.8198828586804009,0.674008901784347,0.141938717673913,0.01
