dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9136550137019486,0.7577821011673151,0.3326848249027237,0.01
mt,0.7286372340976139,0.5935251798561151,0.050359712230215826,0.01
mts,0.8810538654163782,0.8211678832116789,0.24817518248175183,0.01
toolace,0.7339939024390244,0.5640243902439024,0.09146341463414634,0.01
mean,0.8143350039137413,0.6841248886197528,0.18067078356220942,0.01
