dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9045197504882738,0.7821011673151751,0.33657587548638135,0.01
mt,0.7647896071631903,0.5179856115107914,0.0,0.01
mts,0.887394107304598,0.8211678832116789,0.20437956204379562,0.01
toolace,0.7372285841760857,0.5487804878048781,0.04878048780487805,0.01
mean,0.823483012283037,0.6675087874606309,0.14743398133376376,0.01
