dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.8813210646641132,0.7752918287937743,0.2607003891050584,0.01
mt,0.7589410485999689,0.5071942446043165,0.0,0.01
mts,0.8887793702381587,0.7445255474452555,0.3722627737226277,0.01
toolace,0.7548892028554433,0.676829268292683,0.07317073170731707,0.01
mean,0.8209826715894211,0.6759602222840073,0.1765334736337508,0.01
