dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8829126860361247,0.8093385214007782,0.3424124513618677,0.01
b,0.7609336990838983,0.5,0.0,0.01
c,0.9112099738931216,0.6861313868613139,0.3284671532846715,0.01
d,0.7705978584176086,0.6859756097560976,0.10365853658536585,0.01
mean,0.8314135543576883,0.6703613795045474,0.19363453530797628,0.01
