dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9036207966812518,0.8200389105058365,0.4046692607003891,0.01
mt,0.7640908855649292,0.5071942446043165,0.0,0.01
mts,0.8746869838563589,0.7445255474452555,0.145985401459854,0.01
toolace,0.7105703450327185,0.6067073170731707,0.06097560975609756,0.01
mean,0.8132422527838146,0.6696165049071447,0.15290756797908517,0.01
