dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.8488111099335343,0.7791828793774319,0.17509727626459143,0.01
mt,0.6937270327622793,0.5,0.0,0.01
mts,0.9125419574830839,0.656934306569343,0.31386861313868614,0.01
toolace,0.7553539559785842,0.7103658536585366,0.07926829268292683,0.01
mean,0.8026085140393704,0.6616207599013278,0.1420585455215511,0.01
