dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8956002361882844,0.8122568093385214,0.3735408560311284,0.01
b,0.704363128202474,0.5,0.0,0.01
c,0.861473706643934,0.6386861313868614,0.1386861313868613,0.01
d,0.7614143367043427,0.7103658536585366,0.12804878048780488,0.01
mean,0.8057128519347587,0.6653271985959799,0.16006894197644864,0.01
