dataset,auroc,accuracy,tpr_at_fpr,fpr
eval_ai_dilemmas,0.8858131487889274,0.5073529411764706,0.25,0.01
eval_ant_hh,0.6600579193584318,0.6343283582089553,0.0,0.01
eval_balanced_refusal,0.9704625,0.72,0.77,0.01
eval_daily_dilemmas,0.8047167846730529,0.5255102040816326,0.061224489795918366,0.01
mean,0.830262588205103,0.5967978758667647,0.2703061224489796,0.01
