dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8584251843328439,0.7714007782101168,0.17315175097276264,0.01
b,0.7891672273691838,0.5,0.15827338129496402,0.01
c,0.9007672225478182,0.8321167883211679,0.2116788321167883,0.01
d,0.7821051457465795,0.6798780487804879,0.17682926829268292,0.01
mean,0.8326161949991062,0.6958489038279432,0.17998330816929947,0.01
