dataset,auroc,accuracy,tpr_at_fpr,fpr
33cf450b4eea,0.9775907161698856,0.8880697050938338,0.6400804289544236,0.01
706fcbc9e21c,0.9738991710889872,0.7516556291390728,0.6622516556291391,0.01
c5c436ad8e80,0.9670091941590048,0.5813953488372093,0.0,0.01
e1a1ee570ae0,0.887433272204857,0.5817438692098093,0.329700272479564,0.01
mean,0.9514830884056836,0.7007161380699813,0.4080080892657817,0.01
