dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.9997837370242214,0.9411764705882353,0.9852941176470589,0.01
b,0.7440409890844286,0.6940298507462687,0.0,0.01
c,0.925225,0.8025,0.57,0.01
d,0.9800603915035402,0.9642857142857143,0.0,0.01
mean,0.9122775294030475,0.8504980089050547,0.3888235294117647,0.01
