dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.9820501730103807,0.8529411764705882,0.9117647058823529,0.01
b,0.7547337937179772,0.6940298507462687,0.0,0.01
c,0.8665625000000001,0.8025,0.585,0.01
d,0.9875052061640983,0.9540816326530612,0.8877551020408163,0.01
mean,0.897712918223114,0.8258881649674794,0.5961299519807923,0.01
