dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.9053849480968857,0.5,0.36764705882352944,0.01
b,0.7371352194252617,0.6492537313432836,0.0,0.01
c,0.7865624999999999,0.63,0.59,0.01
d,0.9752186588921283,0.7755102040816326,0.0,0.01
mean,0.851075331603569,0.638690983856229,0.23941176470588235,0.01
