dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8808536086844614,0.8015564202334631,0.26459143968871596,0.01
b,0.7432068733502406,0.5,0.0,0.01
c,0.8882465768021738,0.7481751824817519,0.25547445255474455,0.01
d,0.7750594883997619,0.6615853658536586,0.23170731707317074,0.01
mean,0.8218416368091594,0.6778292421422184,0.1879433023291578,0.01
