dataset,auroc,accuracy,tpr_at_fpr,fpr
33cf450b4eea,0.9763906159032264,0.8967828418230563,0.6474530831099196,0.01
706fcbc9e21c,0.9521786325161178,0.7350993377483444,0.4735099337748344,0.01
c5c436ad8e80,0.9307733910221742,0.5930232558139535,0.0,0.01
e1a1ee570ae0,0.8916838049135415,0.6498637602179836,0.2370572207084468,0.01
mean,0.937756611088765,0.7186922989008344,0.33950505939830017,0.01
