dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.9545847750865053,0.6838235294117647,0.5588235294117647,0.01
b,0.7352417019380708,0.7014925373134329,0.0,0.01
c,0.8521624999999999,0.7725,0.515,0.01
d,0.9867763431903372,0.9489795918367347,0.7857142857142857,0.01
mean,0.8821913300537283,0.776698914640483,0.46488445378151255,0.01
