dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.9979455017301039,0.9558823529411765,0.9705882352941176,0.01
b,0.7542882601915795,0.6940298507462687,0.0,0.01
c,0.9099375,0.8075,0.625,0.01
d,0.9775093710953768,0.9642857142857143,0.0,0.01
mean,0.9099201582542651,0.8554244794932899,0.39889705882352944,0.01
