dataset,auroc,accuracy,tpr_at_fpr,fpr
eval_ai_dilemmas,0.8676470588235294,0.5073529411764706,0.29411764705882354,0.01
eval_ant_hh,0.6534862998440633,0.6343283582089553,0.0,0.01
eval_balanced_refusal,0.9688,0.73,0.765,0.01
eval_daily_dilemmas,0.777332361516035,0.5306122448979592,0.02040816326530612,0.01
mean,0.8168164300459069,0.6005733860708463,0.2698814525810324,0.01
