dataset,auroc,accuracy,tpr_at_fpr,fpr
33cf450b4eea,0.9800742476406789,0.8904155495978552,0.7191689008042895,0.01
706fcbc9e21c,0.9020328055787026,0.7963576158940397,0.2582781456953642,0.01
c5c436ad8e80,0.945646295294754,0.6976744186046512,0.0,0.01
e1a1ee570ae0,0.8764412832525299,0.6389645776566758,0.2479564032697547,0.01
mean,0.9260486579416662,0.7558530404383055,0.3063508624423521,0.01
