dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.9535034602076126,0.5514705882352942,0.7941176470588235,0.01
b,0.7510581421251951,0.7014925373134329,0.0,0.01
c,0.8325625000000001,0.7975,0.68,0.01
d,0.9846938775510203,0.9285714285714286,0.7448979591836735,0.01
mean,0.880454494970957,0.7447586385300389,0.5547539015606242,0.01
