dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.9917820069204153,0.7058823529411765,0.9411764705882353,0.01
b,0.707284473156605,0.6865671641791045,0.0,0.01
c,0.8460375,0.735,0.735,0.01
d,0.9865680966264055,0.9387755102040817,0.7244897959183674,0.01
mean,0.8829180191758565,0.7665562568310906,0.6001665666266507,0.01
