dataset,auroc,accuracy,tpr_at_fpr,fpr
eval_ai_dilemmas,0.79465830449827,0.5,0.10294117647058823,0.01
eval_ant_hh,0.6260859879705948,0.582089552238806,0.029850746268656716,0.01
eval_balanced_refusal,0.96595,0.64,0.755,0.01
eval_daily_dilemmas,0.8095064556434819,0.5102040816326531,0.04081632653061224,0.01
mean,0.7990501870280866,0.5580734084678648,0.23215206231746432,0.01
