dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.49156574394463676,0.5,0.0,0.01
b,0.48396079304967704,0.5,0.0,0.01
c,0.60175,0.5,0.03,0.01
d,0.5424822990420658,0.5,0.01020408163265306,0.01
mean,0.5299397090090949,0.5,0.010051020408163264,0.01
