dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8260164359861593,0.5073529411764706,0.27941176470588236,0.01
b,0.6715304076631766,0.5522388059701493,0.04477611940298507,0.01
c,0.967325,0.585,0.75,0.01
d,0.7587463556851312,0.5102040816326531,0.08163265306122448,0.01
mean,0.8059045498336167,0.5386989571948182,0.288955134292523,0.01
