dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.8774016260654968,0.7996108949416343,0.35019455252918286,0.01
mt,0.8331090523264842,0.6294964028776978,0.02158273381294964,0.01
mts,0.8519899834834035,0.8029197080291971,0.029197080291970802,0.01
toolace,0.7373958953004165,0.524390243902439,0.08536585365853659,0.01
mean,0.8249741392939502,0.6891043124377421,0.12158505507315998,0.01
