dataset,auroc,accuracy,tpr_at_fpr,fpr
a,0.8396410034602076,0.5073529411764706,0.0,0.01
b,0.7028291378926265,0.6268656716417911,0.0,0.01
c,0.9736375,0.655,0.77,0.01
d,0.7569762598917117,0.5255102040816326,0.09183673469387756,0.01
mean,0.8182709753111365,0.5786822042249735,0.2154591836734694,0.01
