dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9386307892625173,0.8638132295719845,0.5155642023346303,0.01
mt,0.8866518296154443,0.579136690647482,0.06474820143884892,0.01
mts,0.8745537854973627,0.8175182481751825,0.058394160583941604,0.01
toolace,0.7542013682331945,0.6371951219512195,0.14634146341463414,0.01
mean,0.8635094431521297,0.7244158225864671,0.19626200694301377,0.01
