dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9214106193886358,0.8540856031128404,0.5233463035019456,0.01
mt,0.814010661974018,0.5431654676258992,0.0,0.01
mts,0.8833981565347115,0.8211678832116789,0.0364963503649635,0.01
toolace,0.7408164782867341,0.5792682926829268,0.054878048780487805,0.01
mean,0.8399089790460248,0.6994218116583363,0.15368017566184922,0.01
