dataset,auroc,accuracy,tpr_at_fpr,fpr
anthropic,0.9268251601084044,0.8560311284046692,0.4961089494163424,0.01
mt,0.8263806221210082,0.5431654676258992,0.1079136690647482,0.01
mts,0.8790026106878362,0.8065693430656934,0.043795620437956206,0.01
toolace,0.7455197798929208,0.5914634146341463,0.042682926829268296,0.01
mean,0.8444320432025424,0.699307338432602,0.17262529143707878,0.01
